product_id,title,category_tree,final_price,currency,item_details,shipping_return_policies,url,seller_shop_name
5000001864,Hand-Stamped Nettle Stacking Ring,"[""Jewelry"",""Rings"",""Band Rings""]",28.45,USD,Dainty hand-stamped nettle stacking ring in sterling silver. Available in sizes 4-12 including half sizes. 2mm wide band. Can be personalized with a word or date upon request.,"[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001864/hand-stamped-nettle-stacking-ring?ref=search_grid,FernAndFlintCo
5000001865,Raw Crystal Burdock Statement Ring,"[""Jewelry"",""Rings"",""Statement Rings""]",35.06,USD,Bold statement ring featuring raw burdock crystal set in recycled brass. Adjustable band fits sizes 6-9. Each crystal is unique in shape and color. Finished with burdock patina.,"[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001865/raw-crystal-burdock-statement-ring?ref=search_grid,RosequartzRings
5000001866,Hand-Poured Snowdrop Beeswax Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",16.73,USD,"Pure beeswax pillar candle hand-poured with snowdrop essential oil blend. Burns up to 40 hours with natural honey scent. No additives or artificial fragrances. Diameter: 3 inches, Height: 4 inches.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001866/hand-poured-snowdrop-beeswax-candle?ref=search_grid,HarvestMoonGoods
5000001867,Coconut Wax Crocus Scented Jar Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",24.82,USD,Small-batch crocus scented candle made with sustainable coconut wax. Wooden wick creates a soft crackling sound. Fragrance throw is excellent. 8oz glass jar. Burns 55+ hours.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001867/coconut-wax-crocus-scented-jar-candle?ref=search_grid,TerraThreadWorks
5000001868,Macramé Trillium Wall Hanging,"[""Home & Living"",""Home Decor"",""Wall Hangings""]",121.27,USD,"Intricate hand-knotted macramé wall hanging in trillium natural cotton rope. Features layered fringe and geometric knot patterns. Includes driftwood dowel. Dimensions: 20""W x 40""L.","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001868/macramé-trillium-wall-hanging?ref=search_grid,MapleBarkDesigns
5000001869,Dried Flower Bloodroot Wreath,"[""Home & Living"",""Home Decor"",""Wreaths""]",45.01,USD,"Handcrafted dried flower wreath featuring bloodroot seasonal botanicals. Preserved flowers, eucalyptus, and pampas grass arranged on grapevine base. Diameter 16 inches. Lasts 1-2 years.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001869/dried-flower-bloodroot-wreath?ref=search_grid,CoralReefCrafts
5000001870,Hand-Carved Hepatica Wooden Shelf,"[""Home & Living"",""Furniture"",""Wooden Shelves""]",152.39,USD,"Solid walnut floating shelf hand-carved with hepatica edge detail. Includes all mounting hardware. Length: 24 inches, Depth: 6 inches. Finished with food-safe beeswax oil.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001870/hand-carved-hepatica-wooden-shelf?ref=search_grid,SageAndSilkStudio
5000001871,End-Grain Mayapple Walnut Cutting Board,"[""Home & Living"",""Kitchen & Dining"",""Cutting Boards""]",116.82,USD,"End-grain hardwood cutting board handmade from mayapple walnut and maple. Gentle on knife edges. Juice groove on one side. Oiled with food-safe mineral oil. 12""x9""x1.5"" thick.","[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001871/end-grain-mayapple-walnut-cutting-board?ref=search_grid,OakMossCreative
5000001872,Hand-Thrown Elderflower Ceramic Bowl Set,"[""Home & Living"",""Kitchen & Dining"",""Ceramic Bowls""]",60.16,USD,"Set of 4 hand-thrown ceramic bowls with elderflower reactive glaze. Each bowl holds 16oz. Microwave, dishwasher, and oven safe to 350°F. Slight variations in glaze make each set unique.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001872/hand-thrown-elderflower-ceramic-bowl-set?ref=search_grid,BirchwoodBindery
5000001873,Hand-Knitted Hawthorn Merino Beanie,"[""Clothing"",""Men"",""Hats & Caps""]",45.96,USD,Cozy hand-knitted beanie made from 100% superwash merino wool in hawthorn colorway. Stretchy ribbed construction fits most head sizes. Machine washable on gentle cycle.,"[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000001873/hand-knitted-hawthorn-merino-beanie?ref=search_grid,CrimsonCloakCraft
5000001874,Crochet Blackthorn Lace Hair Scrunchie,"[""Clothing"",""Accessories"",""Hair Accessories""]",9.16,USD,"Handmade crochet scrunchie in blackthorn cotton lace pattern. Gentle on hair, no damage or kinks. Elastic band inside. Fits ponytail or bun. Sold as set of 3.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000001874/crochet-blackthorn-lace-hair-scrunchie?ref=search_grid,DewdropDesignCo
5000001875,Hand-Dyed Rowan Silk Wrap Shawl,"[""Clothing"",""Women"",""Knitwear""]",175.11,USD,"Luxurious hand-dyed silk wrap shawl in rowan watercolor pattern. 100% habotai silk. Dimensions 72""x22"". Each shawl is one-of-a-kind due to the hand-dyeing process.","[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000001875/hand-dyed-rowan-silk-wrap-shawl?ref=search_grid,EmeraldEweStudio
5000001876,Hand-Stitched Sloe Leather Clutch,"[""Bags & Purses"",""Handbags"",""Clutches""]",71.85,USD,"Handmade leather clutch with sloe hand-stitching detail. Full-grain vegetable-tanned leather. Interior zipper pocket. Magnetic snap closure. Dimensions: 9""x5"". Includes wrist strap.","[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001876/hand-stitched-sloe-leather-clutch?ref=search_grid,FogLightLeather
5000001877,Waxed Canvas Damson Backpack,"[""Bags & Purses"",""Backpacks"",""Canvas Backpacks""]",202.29,USD,"Heavy-duty waxed canvas backpack with damson leather trim. Waterproof exterior, padded laptop sleeve (fits 15""). External and internal pockets. Antique brass hardware. Capacity: 20L.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001877/waxed-canvas-damson-backpack?ref=search_grid,GoldenFleeceFibers
5000001878,Original Persimmon Encaustic Wax Painting,"[""Art & Collectibles"",""Paintings"",""Oil Paintings""]",179.39,USD,"Original encaustic (hot wax) painting with persimmon abstract composition. Pigmented beeswax layers fused with heat for luminous depth. 8""x10"" on birch panel. Ready to hang.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001878/original-persimmon-encaustic-wax-painting?ref=search_grid,HawthornHollowCo
5000001879,Hand-Sculpted Quince Ceramic Figurine,"[""Art & Collectibles"",""Sculpture"",""Ceramic Figurines""]",83.46,USD,Hand-sculpted stoneware ceramic figurine with quince glaze details. Each piece is individually made and unique. Kiln-fired for durability. Approx 4 inches tall.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001879/hand-sculpted-quince-ceramic-figurine?ref=search_grid,IronwoodInkworks
5000001880,Fine Art Medlar Nature Photograph Print,"[""Art & Collectibles"",""Photography"",""Nature Photography""]",72.93,USD,Archival fine art print of original medlar nature photograph. Printed on 100% cotton rag paper with pigment inks. Fade-resistant for 100+ years. Available in 5x7 to 16x20.,"[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001880/fine-art-medlar-nature-photograph-print?ref=search_grid,JasperJunctionCraft
5000001881,Goat Milk Mulberry Artisan Soap,"[""Bath & Beauty"",""Soaps"",""Goat Milk Soaps""]",12.65,USD,"Nourishing goat milk soap with mulberry fragrance and botanical inclusions. Cold-process method preserves natural glycerin. Free from sulfates, parabens, and artificial colors. 4.5oz bar.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001881/goat-milk-mulberry-artisan-soap?ref=search_grid,KelpForestGoods
5000001882,Solid Gooseberry Shampoo Bar,"[""Bath & Beauty"",""Hair Care"",""Shampoo Bars""]",23.11,USD,"Zero-waste solid shampoo bar with gooseberry herbal blend. Replaces 2-3 bottles of liquid shampoo. Sulfate-free, suitable for all hair types. Lasts 60-80 washes. Comes in compostable wrapper.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001882/solid-gooseberry-shampoo-bar?ref=search_grid,LarchLaneCeramics
5000001883,Sugar Bilberry Body Scrub,"[""Bath & Beauty"",""Body"",""Body Scrubs""]",14.4,USD,Handmade bilberry sugar body scrub with coconut oil base. Gently exfoliates and moisturizes in one step. Made with organic cane sugar and bilberry essential oils. 8oz jar.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001883/sugar-bilberry-body-scrub?ref=search_grid,MistMeadowMakers
5000001884,Hand-Bound Crowberry Leather Journal,"[""Paper & Party"",""Stationery"",""Notebooks""]",36.32,USD,"Hand-bound journal with crowberry leather cover and linen thread Coptic stitch binding. 200 pages of 90gsm acid-free paper. Lies completely flat when open. A5 size (5.8""x8.3"").","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001884/hand-bound-crowberry-leather-journal?ref=search_grid,NettleNookStudio
5000001885,Watercolor Cloudberry Wedding Card,"[""Paper & Party"",""Cards"",""Wedding Cards""]",11.78,USD,"Hand-designed watercolor wedding card with cloudberry botanical illustration. Printed on 130lb recycled cardstock. Blank inside. A2 size with recycled kraft envelope. Set of 1, 5, or 10.","[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000001885/watercolor-cloudberry-wedding-card?ref=search_grid,ObsidianOwlCrafts
5000001886,Hand-Painted Lingonberry Wooden Puzzle,"[""Toys & Games"",""Wooden Toys"",""Educational Toys""]",46.42,USD,"Handmade wooden jigsaw puzzle with lingonberry hand-painted design. Laser-cut from 1/4"" birch plywood. Non-toxic, child-safe paint. 30 pieces. Ages 3+. Comes in a reusable cotton bag.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000001886/hand-painted-lingonberry-wooden-puzzle?ref=search_grid,PrairieRootPottery
5000001887,Hand-Braided Bearberry Cat Toy Wand,"[""Pet Supplies"",""Cat Accessories"",""Cat Toys""]",9.58,USD,Handmade cat wand toy with bearberry braided cotton rope and natural feather attachment. 12-inch wand with 18-inch ribbon tail. Catnip-infused. Replacement feathers available.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000001887/hand-braided-bearberry-cat-toy-wand?ref=search_grid,QuartzAndCloverCo
5000001888,Handcrafted Hackberry Moonstone Pendant Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",62.22,USD,"Delicate handcrafted pendant necklace featuring genuine hackberry moonstone set in sterling silver. Wire-wrapped by hand, each piece is unique. Chain length 18 inches with lobster clasp. Comes in a kraft gift box.","[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001888/handcrafted-hackberry-moonstone-pendant-necklace?ref=search_grid,RavenRidgeDesigns
5000001889,Custom Name Buffaloberry Gold-Fill Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",52.56,USD,"Personalized buffaloberry name necklace hand-stamped on 14k gold-filled disc. Choose font and chain length (16"", 18"", 20""). Perfect birthday or anniversary gift. Tarnish resistant.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001889/custom-name-buffaloberry-gold-fill-necklace?ref=search_grid,SaffronStitchCo
5000001890,Vintage-Style Aurora Locket Necklace,"[""Jewelry"",""Necklaces"",""Lockets""]",66.82,USD,Antique-inspired aurora brass locket necklace. Opens to hold two small photos. Intricately engraved exterior. Hangs on 24-inch brass chain. Includes velvet pouch.,"[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001890/vintage-style-aurora-locket-necklace?ref=search_grid,ClayCottageStudio
5000001891,Handwoven Twilight Friendship Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",27.07,USD,"Handwoven twilight friendship bracelet made with premium waxed cotton thread. Adjustable sliding knot closure fits wrist sizes 5""-8"". Waterproof and durable. Available in 12 color combinations.","[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001891/handwoven-twilight-friendship-bracelet?ref=search_grid,WildHoneyHandmade
5000001892,Hammered Heather Copper Cuff Bracelet,"[""Jewelry"",""Bracelets"",""Cuff Bracelets""]",68.64,USD,Hand-hammered pure copper cuff bracelet with heather patina finish. Adjustable opening fits most wrist sizes. Each piece is unique due to the hammering process. Width: 3/4 inch.,"[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001892/hammered-heather-copper-cuff-bracelet?ref=search_grid,ThePotteryBarn
5000001893,Beaded Driftwood Gemstone Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",51.82,USD,Handstrung driftwood gemstone bead bracelet on durable stretch cord. Features 8mm natural stone beads. Fits wrists up to 7.5 inches. Each bead is genuine natural stone.,"[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001893/beaded-driftwood-gemstone-bracelet?ref=search_grid,IndigoInkCrafts
5000001894,Hand-Forged Riverstone Silver Stud Earrings,"[""Jewelry"",""Earrings"",""Stud Earrings""]",21.86,USD,Hand-forged sterling silver stud earrings with riverstone texture. Posts are 925 sterling silver with butterfly backs. Nickel-free and hypoallergenic. Approx 10mm diameter.,"[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001894/hand-forged-riverstone-silver-stud-earrings?ref=search_grid,FernAndFlintCo
5000001895,Wirewrapped Pebble Beach Crystal Hoop Earrings,"[""Jewelry"",""Earrings"",""Hoop Earrings""]",32.82,USD,Handmade wire-wrapped hoop earrings featuring pebble beach crystal accents. Made with 20-gauge sterling silver wire. Hoop diameter: 35mm. Lightweight and comfortable for everyday wear.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001895/wirewrapped-pebble-beach-crystal-hoop-earrings?ref=search_grid,RosequartzRings
5000001896,Hand-Stamped Foxglove Stacking Ring,"[""Jewelry"",""Rings"",""Band Rings""]",36.78,USD,Dainty hand-stamped foxglove stacking ring in sterling silver. Available in sizes 4-12 including half sizes. 2mm wide band. Can be personalized with a word or date upon request.,"[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001896/hand-stamped-foxglove-stacking-ring?ref=search_grid,HarvestMoonGoods
5000001897,Raw Crystal Blackberry Statement Ring,"[""Jewelry"",""Rings"",""Statement Rings""]",54.03,USD,Bold statement ring featuring raw blackberry crystal set in recycled brass. Adjustable band fits sizes 6-9. Each crystal is unique in shape and color. Finished with blackberry patina.,"[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000001897/raw-crystal-blackberry-statement-ring?ref=search_grid,TerraThreadWorks
5000001898,Hand-Poured Cinnamon Beeswax Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",24.15,USD,"Pure beeswax pillar candle hand-poured with cinnamon essential oil blend. Burns up to 40 hours with natural honey scent. No additives or artificial fragrances. Diameter: 3 inches, Height: 4 inches.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000001898/hand-poured-cinnamon-beeswax-candle?ref=search_grid,MapleBarkDesigns
5000001899,Coconut Wax Cardamom Scented Jar Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",22.93,USD,Small-batch cardamom scented candle made with sustainable coconut wax. Wooden wick creates a soft crackling sound. Fragrance throw is excellent. 8oz glass jar. Burns 55+ hours.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000001899/coconut-wax-cardamom-scented-jar-candle?ref=search_grid,CoralReefCrafts
5000001900,Macramé Clover Wall Hanging,"[""Home & Living"",""Home Decor"",""Wall Hangings""]",133.71,USD,"Intricate hand-knotted macramé wall hanging in clover natural cotton rope. Features layered fringe and geometric knot patterns. Includes driftwood dowel. Dimensions: 20""W x 40""L.","[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001900/macramé-clover-wall-hanging?ref=search_grid,SageAndSilkStudio
5000001901,Dried Flower Thistle Wreath,"[""Home & Living"",""Home Decor"",""Wreaths""]",48.68,USD,"Handcrafted dried flower wreath featuring thistle seasonal botanicals. Preserved flowers, eucalyptus, and pampas grass arranged on grapevine base. Diameter 16 inches. Lasts 1-2 years.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001901/dried-flower-thistle-wreath?ref=search_grid,OakMossCreative
5000001902,Hand-Carved Wisteria Wooden Shelf,"[""Home & Living"",""Furniture"",""Wooden Shelves""]",91.27,USD,"Solid walnut floating shelf hand-carved with wisteria edge detail. Includes all mounting hardware. Length: 24 inches, Depth: 6 inches. Finished with food-safe beeswax oil.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001902/hand-carved-wisteria-wooden-shelf?ref=search_grid,BirchwoodBindery
5000001903,End-Grain Wren Walnut Cutting Board,"[""Home & Living"",""Kitchen & Dining"",""Cutting Boards""]",68.15,USD,"End-grain hardwood cutting board handmade from wren walnut and maple. Gentle on knife edges. Juice groove on one side. Oiled with food-safe mineral oil. 12""x9""x1.5"" thick.","[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001903/end-grain-wren-walnut-cutting-board?ref=search_grid,CrimsonCloakCraft
5000001904,Hand-Thrown Falcon Ceramic Bowl Set,"[""Home & Living"",""Kitchen & Dining"",""Ceramic Bowls""]",122.78,USD,"Set of 4 hand-thrown ceramic bowls with falcon reactive glaze. Each bowl holds 16oz. Microwave, dishwasher, and oven safe to 350°F. Slight variations in glaze make each set unique.","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001904/hand-thrown-falcon-ceramic-bowl-set?ref=search_grid,DewdropDesignCo
5000001905,Hand-Knitted Osprey Merino Beanie,"[""Clothing"",""Men"",""Hats & Caps""]",52.93,USD,Cozy hand-knitted beanie made from 100% superwash merino wool in osprey colorway. Stretchy ribbed construction fits most head sizes. Machine washable on gentle cycle.,"[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001905/hand-knitted-osprey-merino-beanie?ref=search_grid,EmeraldEweStudio
5000001906,Crochet Hawkweed Lace Hair Scrunchie,"[""Clothing"",""Accessories"",""Hair Accessories""]",7.93,USD,"Handmade crochet scrunchie in hawkweed cotton lace pattern. Gentle on hair, no damage or kinks. Elastic band inside. Fits ponytail or bun. Sold as set of 3.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001906/crochet-hawkweed-lace-hair-scrunchie?ref=search_grid,FogLightLeather
5000001907,Hand-Dyed Dogwood Silk Wrap Shawl,"[""Clothing"",""Women"",""Knitwear""]",153.41,USD,"Luxurious hand-dyed silk wrap shawl in dogwood watercolor pattern. 100% habotai silk. Dimensions 72""x22"". Each shawl is one-of-a-kind due to the hand-dyeing process.","[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001907/hand-dyed-dogwood-silk-wrap-shawl?ref=search_grid,GoldenFleeceFibers
5000001908,Hand-Stitched Sweetgrass Leather Clutch,"[""Bags & Purses"",""Handbags"",""Clutches""]",135.13,USD,"Handmade leather clutch with sweetgrass hand-stitching detail. Full-grain vegetable-tanned leather. Interior zipper pocket. Magnetic snap closure. Dimensions: 9""x5"". Includes wrist strap.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001908/hand-stitched-sweetgrass-leather-clutch?ref=search_grid,HawthornHollowCo
5000001909,Waxed Canvas Cattail Backpack,"[""Bags & Purses"",""Backpacks"",""Canvas Backpacks""]",146.97,USD,"Heavy-duty waxed canvas backpack with cattail leather trim. Waterproof exterior, padded laptop sleeve (fits 15""). External and internal pockets. Antique brass hardware. Capacity: 20L.","[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000001909/waxed-canvas-cattail-backpack?ref=search_grid,IronwoodInkworks
5000001910,Original Bullrush Encaustic Wax Painting,"[""Art & Collectibles"",""Paintings"",""Oil Paintings""]",212.93,USD,"Original encaustic (hot wax) painting with bullrush abstract composition. Pigmented beeswax layers fused with heat for luminous depth. 8""x10"" on birch panel. Ready to hang.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000001910/original-bullrush-encaustic-wax-painting?ref=search_grid,JasperJunctionCraft
5000001911,Hand-Sculpted Sedge Ceramic Figurine,"[""Art & Collectibles"",""Sculpture"",""Ceramic Figurines""]",65.52,USD,Hand-sculpted stoneware ceramic figurine with sedge glaze details. Each piece is individually made and unique. Kiln-fired for durability. Approx 4 inches tall.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000001911/hand-sculpted-sedge-ceramic-figurine?ref=search_grid,KelpForestGoods
5000001912,Fine Art Bracken Nature Photograph Print,"[""Art & Collectibles"",""Photography"",""Nature Photography""]",63.38,USD,Archival fine art print of original bracken nature photograph. Printed on 100% cotton rag paper with pigment inks. Fade-resistant for 100+ years. Available in 5x7 to 16x20.,"[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001912/fine-art-bracken-nature-photograph-print?ref=search_grid,LarchLaneCeramics
5000001913,Goat Milk Sorrel Artisan Soap,"[""Bath & Beauty"",""Soaps"",""Goat Milk Soaps""]",18.91,USD,"Nourishing goat milk soap with sorrel fragrance and botanical inclusions. Cold-process method preserves natural glycerin. Free from sulfates, parabens, and artificial colors. 4.5oz bar.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001913/goat-milk-sorrel-artisan-soap?ref=search_grid,MistMeadowMakers
5000001914,Solid Chamomile Shampoo Bar,"[""Bath & Beauty"",""Hair Care"",""Shampoo Bars""]",9.54,USD,"Zero-waste solid shampoo bar with chamomile herbal blend. Replaces 2-3 bottles of liquid shampoo. Sulfate-free, suitable for all hair types. Lasts 60-80 washes. Comes in compostable wrapper.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001914/solid-chamomile-shampoo-bar?ref=search_grid,NettleNookStudio
5000001915,Sugar Yarrow Body Scrub,"[""Bath & Beauty"",""Body"",""Body Scrubs""]",14.56,USD,Handmade yarrow sugar body scrub with coconut oil base. Gently exfoliates and moisturizes in one step. Made with organic cane sugar and yarrow essential oils. 8oz jar.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001915/sugar-yarrow-body-scrub?ref=search_grid,ObsidianOwlCrafts
5000001916,Hand-Bound Valerian Leather Journal,"[""Paper & Party"",""Stationery"",""Notebooks""]",33.25,USD,"Hand-bound journal with valerian leather cover and linen thread Coptic stitch binding. 200 pages of 90gsm acid-free paper. Lies completely flat when open. A5 size (5.8""x8.3"").","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001916/hand-bound-valerian-leather-journal?ref=search_grid,PrairieRootPottery
5000001917,Watercolor Mugwort Wedding Card,"[""Paper & Party"",""Cards"",""Wedding Cards""]",6.27,USD,"Hand-designed watercolor wedding card with mugwort botanical illustration. Printed on 130lb recycled cardstock. Blank inside. A2 size with recycled kraft envelope. Set of 1, 5, or 10.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001917/watercolor-mugwort-wedding-card?ref=search_grid,QuartzAndCloverCo
5000001918,Hand-Painted Nettle Wooden Puzzle,"[""Toys & Games"",""Wooden Toys"",""Educational Toys""]",27.0,USD,"Handmade wooden jigsaw puzzle with nettle hand-painted design. Laser-cut from 1/4"" birch plywood. Non-toxic, child-safe paint. 30 pieces. Ages 3+. Comes in a reusable cotton bag.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001918/hand-painted-nettle-wooden-puzzle?ref=search_grid,RavenRidgeDesigns
5000001919,Hand-Braided Burdock Cat Toy Wand,"[""Pet Supplies"",""Cat Accessories"",""Cat Toys""]",16.32,USD,Handmade cat wand toy with burdock braided cotton rope and natural feather attachment. 12-inch wand with 18-inch ribbon tail. Catnip-infused. Replacement feathers available.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001919/hand-braided-burdock-cat-toy-wand?ref=search_grid,SaffronStitchCo
